date,location_key,new_persons_vaccinated,cumulative_persons_vaccinated,new_confirmed,mobility_workplaces
2022-03-30,US_OK,197.0,2788877.0,0.0,-13.0
2022-05-08,US_NC,2830.0,8851732.0,0.0,-11.0
2021-02-09,US_NC,6563.0,1005714.0,148.0,-22.0
2021-06-15,US_VA,17012.0,4903404.0,0.0,-16.0
2022-02-17,US_MO,4884.0,3997913.0,3.0,-70.0
2022-05-12,US_MO,801.0,4068779.0,0.0,-11.0
2022-03-03,US_MS,467.0,1750781.0,0.0,-8.0
2021-09-28,US_PA,0.0,9235940.0,48.0,-10.0
2021-07-30,US_CA,70902.0,25549997.0,2.0,-39.0
2021-07-26,US_GA,329.0,4787149.0,4.0,-15.0
2021-03-29,US_KS,7441.0,854185.0,1.0,-9.0
2022-02-10,US_VA,27166.0,7161698.0,40.0,-20.0
2022-03-08,US_TN,2140.0,4197899.0,0.0,-7.0
2021-02-27,US_TX,64538.0,3445638.0,72.0,-6.0
2021-10-16,US_VA,7502.0,5955803.0,0.0,-12.0
2021-06-21,US_GA,277.0,4456062.0,4.0,-22.0
2021-10-20,US_GA,893.0,5952004.0,2.0,15.0
2021-08-01,US_TX,53354.0,15035717.0,0.0,-17.0
2021-03-01,US_AL,3564.0,653309.0,0.0,-18.0
2021-03-16,US_NC,60238.0,2293986.0,1.0,-22.0
2021-04-29,US_FL,60040.0,8879732.0,1.0,-14.0
2022-04-13,US_GA,1051.0,6913163.0,1.0,-21.0
2021-02-14,US_TX,69346.0,2970596.0,0.0,-46.0
2021-07-25,US_GA,1053.0,4786820.0,0.0,-26.0
2022-02-04,US_AL,3622.0,3006718.0,435.0,-14.0
2021-01-19,US_WI,36757.0,188144.0,1.0,-14.0
2022-05-24,US_IN,524.0,4150272.0,8.0,-4.0
2021-08-27,US_IA,2836.0,1765423.0,0.0,-8.0
2021-05-22,US_GA,44562.0,4093508.0,19.0,-10.0
2022-07-07,US_IA,2714.0,2162034.0,472.0,-38.0
2021-09-22,US_IA,1666.0,1819943.0,312.0,-11.0
2021-11-09,US_GA,22036.0,6107299.0,39.0,-10.0
2022-02-23,US_KY,1025.0,2913675.0,0.0,-17.0
2021-05-10,US_TN,9817.0,2454282.0,17.0,-19.0
2022-04-01,US_MT,55.0,693336.0,1.0,-12.0
2021-03-23,US_VA,18554.0,2223428.0,15.0,-14.0
2021-11-21,US_TX,21375.0,18340804.0,0.0,-13.0
2022-04-15,US_NM,816.0,1828403.0,9.0,-24.0
2021-08-31,US_TX,30463.0,16562122.0,486.0,-18.0
2021-07-10,US_PR,5582.0,2114478.0,0.0,-15.0
2021-08-30,US_TX,27569.0,16531659.0,697.0,-23.0
2022-01-11,US_TN,7342.0,4052223.0,0.0,-1.0
2021-01-29,US_MI,36118.0,695236.0,3.0,-12.0
2021-06-18,US_MD,10115.0,3646688.0,3.0,-19.0
2021-10-22,US_TX,5384.0,17639244.0,2.0,-17.0
2022-02-27,US_TX,0.0,20589096.0,27.0,-40.0
2021-07-21,US_FL,46276.0,11998594.0,0.0,-21.0
2021-08-31,US_CO,4077.0,3649243.0,64.0,-23.0
2021-04-05,US_GA,62338.0,2791236.0,5.0,-25.0
2021-03-02,US_KS,4280.0,444176.0,0.0,-16.0
2021-04-04,US_TX,132189.0,8100286.0,0.0,-29.0
2022-03-15,US_AR,306.0,1990630.0,5.0,3.0
2021-12-17,US_VA,20590.0,6627690.0,35.0,-5.0
2021-03-17,US_KS,9866.0,638421.0,2.0,-30.0
2021-11-03,US_TX,18475.0,17847138.0,80.0,-22.0
2022-05-06,US_GA,3176.0,6947004.0,0.0,-9.0
2021-09-10,US_TX,29714.0,16858809.0,7.0,-8.0
2022-04-13,US_GA,1051.0,6913163.0,0.0,-3.0
2021-11-19,US_VA,15188.0,6303250.0,9.0,-18.0
2022-01-12,US_SC,6988.0,3287311.0,127.0,-18.0
2022-05-07,US_MO,749.0,4065870.0,0.0,-3.0
2022-03-19,US_TX,7986.0,20811571.0,40.0,-8.0
2021-09-05,US_MI,0.0,5543452.0,0.0,-4.0
2021-11-23,US_CO,0.0,4068536.0,0.0,-29.0
2021-12-16,US_OH,8882.0,6966437.0,37.0,-4.0
2021-12-20,US_IL,17202.0,9060672.0,40.0,-38.0
2021-08-31,US_OK,3079.0,2109416.0,0.0,-7.0
2021-07-29,US_GA,18065.0,4886737.0,0.0,-37.0
2021-05-05,US_VA,21400.0,4129315.0,5.0,-26.0
2021-05-05,US_TX,53797.0,11306814.0,0.0,-17.0
2022-05-02,US_IN,379.0,4136805.0,1.0,6.0
2021-05-29,US_AL,1962.0,1765515.0,0.0,-12.0
2021-10-27,US_IL,1300.0,8818283.0,2.0,-21.0
2021-02-18,US_MI,18724.0,1155117.0,0.0,-43.0
2021-07-20,US_OR,0.0,2524518.0,85.0,-31.0
2021-03-26,US_KS,20727.0,800279.0,20.0,-9.0
2021-04-07,US_MO,24414.0,1778294.0,4.0,-7.0
2022-01-14,US_VA,8175.0,6865359.0,20.0,-21.0
2021-06-28,US_KS,1751.0,1428117.0,2.0,-32.0
2021-09-28,US_IL,0.0,8645940.0,75.0,-13.0
2021-06-11,US_NM,2735.0,1235549.0,2.0,-23.0
2021-07-20,US_VA,0.0,5166732.0,2.0,-30.0
2022-03-31,US_TX,9070.0,20913299.0,4.0,2.0
2021-01-14,US_SD,1932.0,44721.0,-1.0,-19.0
2021-04-20,US_TN,0.0,2194500.0,4.0,-20.0
2021-12-09,US_GA,9392.0,6345700.0,0.0,-13.0
2022-03-30,US_KY,546.0,2938345.0,0.0,0.0
2022-05-09,US_OH,596.0,7435805.0,0.0,-14.0
2021-07-10,US_TX,29609.0,14215759.0,5.0,-18.0
2022-03-25,US_GA,1670.0,6879254.0,0.0,-18.0
2022-04-15,US_KS,576.0,2162837.0,0.0,-21.0
2021-03-18,US_OR,12287.0,918539.0,0.0,-25.0
2022-03-05,US_OH,1958.0,7359998.0,3.0,-9.0
2022-02-16,US_IA,0.0,2115458.0,69.0,-4.0
2021-03-22,US_VA,30789.0,2204874.0,-3.0,-15.0
2021-07-23,US_OK,5552.0,1848176.0,0.0,-22.0
2021-04-27,US_SC,16814.0,1854582.0,23.0,-24.0
2021-10-07,US_PA,29139.0,9423161.0,140.0,-12.0
2021-04-19,US_VA,30421.0,3620627.0,8.0,-23.0
2021-04-17,US_LA,9957.0,1430239.0,0.0,-19.0
2022-04-18,US_LA,215.0,2829899.0,3.0,-31.0
2021-06-26,US_TX,36414.0,13855461.0,0.0,-5.0
2021-09-24,US_WY,133.0,277518.0,5.0,-25.0
2021-07-08,US_MN,3580.0,3237137.0,6.0,-42.0
2021-07-09,US_TX,31405.0,14186150.0,3.0,-37.0
2022-05-04,US_LA,454.0,2836556.0,0.0,-5.0
2021-02-14,US_PA,93984.0,1363250.0,136.0,-4.0
2021-02-05,US_FL,19098.0,1812723.0,129.0,-12.0
2022-05-05,US_VA,0.0,7317991.0,-9.0,-32.0
2021-12-27,US_MS,606.0,1644895.0,10.0,-39.0
2022-04-11,US_TX,4977.0,21030831.0,0.0,-18.0
2021-03-15,US_LA,12530.0,937967.0,2.0,-14.0
2022-01-15,US_TX,0.0,19750011.0,21.0,-6.0
2021-07-10,US_AL,3374.0,1988956.0,2.0,-7.0
2022-03-21,US_IN,697.0,4104663.0,1.0,-8.0
2021-05-26,US_IL,28825.0,6809345.0,4.0,-28.0
2021-05-11,US_IA,2262.0,1447014.0,0.0,-10.0
2021-09-08,US_TX,15123.0,16801925.0,17.0,-16.0
2021-07-17,US_CO,4643.0,3406138.0,0.0,-1.0
2021-06-29,US_TX,27186.0,13935870.0,4.0,-34.0
2021-07-06,US_TX,27433.0,14100765.0,0.0,-33.0
2021-08-18,US_TX,46938.0,15961307.0,35.0,-15.0
2022-04-06,US_LA,457.0,2824238.0,6.0,-14.0
2021-10-30,US_TX,14571.0,17794025.0,2.0,-12.0
2021-07-06,US_IN,3454.0,3064075.0,0.0,-16.0
2021-10-20,US_KY,1913.0,2778932.0,6.0,-6.0
2021-03-10,US_IN,25024.0,1186992.0,2.0,-14.0
2022-01-14,US_TX,27552.0,19750011.0,47.0,-16.0
2021-04-05,US_TN,16107.0,1869985.0,19.0,-22.0
2022-02-21,US_OH,0.0,7334670.0,0.0,-32.0
2022-05-07,US_CO,948.0,4575106.0,0.0,-15.0
2021-12-19,US_ID,1895.0,925418.0,0.0,-6.0
2021-10-27,US_MN,3501.0,3660760.0,10.0,-11.0
2021-02-26,US_MA,53167.0,1162144.0,332.0,-33.0
2021-10-08,US_NE,1471.0,1157819.0,3.0,-18.0
2021-04-15,US_TX,142433.0,9813128.0,0.0,-24.0
2021-03-03,US_CO,18490.0,954066.0,52.0,-15.0
2022-02-10,US_MS,896.0,1738202.0,42.0,14.0
2021-07-06,US_TX,27433.0,14100765.0,0.0,-19.0
2022-04-21,US_OH,1354.0,7416176.0,76.0,-7.0
2021-10-02,US_MI,17570.0,5718230.0,0.0,-20.0
2021-12-16,US_GA,9362.0,6389285.0,0.0,-6.0
2022-01-09,US_VA,8970.0,6822217.0,0.0,-18.0
2021-10-05,US_WA,22027.0,5151881.0,14.0,-12.0
2021-10-10,US_VA,0.0,5906847.0,0.0,-14.0
2021-03-21,US_LA,21261.0,1055689.0,0.0,-12.0
2021-04-21,US_IN,23744.0,2272992.0,4.0,-16.0
2022-02-01,US_AL,2750.0,3001733.0,41.0,-8.0
2022-01-11,US_TX,22950.0,19658488.0,121.0,-33.0
2021-11-30,US_KY,17172.0,2691894.0,19.0,-15.0
2021-10-15,US_TX,17776.0,17540166.0,0.0,-9.0
2021-04-14,US_TX,148438.0,9670695.0,14.0,-19.0
2021-09-15,US_TX,27493.0,16991650.0,8.0,-33.0
2021-04-24,US_KY,11741.0,1788213.0,0.0,-19.0
2021-05-15,US_TX,76287.0,11790547.0,1.0,-18.0
2022-03-11,US_GA,0.0,6856586.0,1.0,-9.0
2021-05-04,US_GA,13515.0,3769478.0,1.0,-26.0
2021-02-16,US_IL,77062.0,1498639.0,1.0,-25.0
2021-11-18,US_MO,0.0,3590624.0,19.0,-4.0
2021-04-20,US_PR,0.0,1010316.0,70.0,-23.0
2021-09-25,US_TX,23712.0,17285235.0,79.0,-8.0
2021-04-26,US_TN,9581.0,2296223.0,1.0,-2.0
2021-07-01,US_KY,4186.0,2213979.0,2.0,-20.0
2021-11-02,US_TN,8310.0,3733168.0,15.0,-21.0
2022-05-13,US_GA,1484.0,6955760.0,0.0,-8.0
2022-06-01,US_IN,278.0,4157014.0,1.0,-9.0
2021-10-07,US_VA,5339.0,5889202.0,2.0,-10.0
2021-07-01,US_FL,26391.0,11546951.0,0.0,-30.0
2022-04-26,US_TX,7410.0,21162487.0,12.0,-10.0
2022-04-25,US_KS,20.0,2166893.0,0.0,-6.0
2021-12-27,US_GA,2932.0,6442925.0,3.0,-41.0
2021-07-09,US_CO,339.0,3368683.0,2.0,-49.0
2022-05-29,US_IN,0.0,4155239.0,9.0,-13.0
2021-06-19,US_GA,956.0,4455094.0,1.0,-36.0
2021-09-03,US_KS,3626.0,1681087.0,40.0,-10.0
2022-04-13,US_NY,4623.0,17477224.0,732.0,-27.0
2022-03-13,US_MN,857.0,4202595.0,0.0,-12.0
2021-04-28,US_TX,66361.0,10915947.0,10.0,-14.0
2021-11-08,US_GA,2044.0,6085263.0,0.0,-3.0
2021-05-15,US_TX,76287.0,11790547.0,0.0,-4.0
2021-08-24,US_MD,5661.0,4074601.0,95.0,-35.0
2021-08-19,US_TX,61650.0,16022957.0,1.0,-28.0
2021-03-31,US_MT,8480.0,327448.0,1.0,-14.0
2021-09-13,US_WY,0.0,270525.0,162.0,-17.0
2021-11-25,US_GA,0.0,6223181.0,0.0,-89.0
2021-06-25,US_MN,4651.0,3191494.0,0.0,-36.0
2021-08-24,US_SC,4786.0,2601795.0,19.0,-17.0
2021-11-08,US_GA,2044.0,6085263.0,-1.0,-9.0
2021-02-14,US_NM,9718.0,286538.0,2.0,-27.0
2022-04-06,US_OH,1295.0,7398412.0,0.0,-5.0
2021-03-02,US_TX,202097.0,3735197.0,8.0,-12.0
2021-12-08,US_MO,5913.0,3722090.0,52.0,-18.0
2021-05-04,US_TX,26670.0,11253017.0,95.0,-16.0
2021-10-04,US_CA,23656.0,28512116.0,85.0,-22.0
2021-11-10,US_IN,2933.0,3654788.0,24.0,-14.0
2021-06-30,US_WV,1222.0,781983.0,2.0,-27.0
2021-07-15,US_TN,5237.0,2948603.0,4.0,-17.0
2021-09-07,US_IA,303.0,1786364.0,0.0,-23.0
2021-08-26,US_GA,962.0,5358167.0,115.0,-7.0
2022-04-19,US_IL,1213.0,9695781.0,2.0,-14.0
2021-02-22,US_ID,8179.0,230560.0,3.0,-22.0
2022-01-22,US_MN,4697.0,4122566.0,0.0,-19.0
2022-03-12,US_GA,1775.0,6858361.0,0.0,10.0
2021-05-27,US_TN,8805.0,2647639.0,0.0,-18.0
2021-08-08,US_MI,8641.0,5366731.0,0.0,-7.0
2021-11-04,US_MI,6386.0,5838470.0,0.0,-26.0
2021-07-09,US_NY,17477.0,11834804.0,1.0,-24.0
2021-05-23,US_TN,11452.0,2618389.0,0.0,-17.0
2021-08-07,US_CA,60746.0,25998296.0,0.0,0.0
2021-02-13,US_TX,66889.0,2901250.0,7.0,-31.0
2021-04-01,US_WI,39985.0,1890610.0,7.0,-12.0
2022-02-13,US_TN,167.0,4163263.0,0.0,-7.0
2021-03-05,US_IN,0.0,1053529.0,17.0,-22.0
2021-06-15,US_IL,19076.0,7266085.0,0.0,-16.0
2021-11-29,US_TX,0.0,18474428.0,3.0,-2.0
2022-02-10,US_IN,2373.0,4055318.0,9.0,-6.0
2022-07-08,US_VA,0.0,7417369.0,3542.0,-22.0
2021-11-07,US_TX,16424.0,17914285.0,0.0,-26.0
2022-04-07,US_MO,864.0,4043420.0,0.0,-1.0
2021-03-17,US_MS,9513.0,604746.0,0.0,-27.0
2021-03-09,US_VA,51192.0,1642937.0,2.0,-15.0
2022-01-09,US_TX,25378.0,19621085.0,23.0,-20.0
2021-08-12,US_TX,65536.0,15614051.0,13193.0,-29.0
2022-01-01,US_GA,0.0,6505193.0,0.0,-55.0
2021-11-29,US_FL,0.0,15318838.0,0.0,8.0
2022-03-03,US_TX,15349.0,20632628.0,0.0,-7.0
2021-01-13,US_OH,17428.0,329295.0,77.0,-28.0
2021-05-18,US_KY,10123.0,1955185.0,3.0,-23.0
2021-08-01,US_IL,22659.0,7923562.0,0.0,-22.0
2021-09-03,US_MI,6331.0,5537077.0,67.0,-9.0
2022-01-21,US_NY,20258.0,16890560.0,56.0,-13.0
2021-05-27,US_OK,4394.0,1631362.0,0.0,-40.0
2021-01-19,US_KY,38955.0,201688.0,22.0,-24.0
2022-02-25,US_GA,2814.0,6826508.0,8.0,-10.0
2021-11-17,US_AR,2688.0,1792327.0,9.0,-11.0
2022-03-02,US_IA,0.0,2122997.0,6.0,-10.0
2021-08-03,US_MO,4661.0,3015766.0,0.0,-27.0
2021-02-20,US_VA,8125.0,1162487.0,71.0,-7.0
2022-04-14,US_IA,332.0,2138139.0,0.0,-8.0
2021-12-16,US_MS,8888.0,1636710.0,1.0,4.0
2021-12-06,US_NC,7877.0,7497015.0,111.0,-8.0
2022-01-05,US_NC,14772.0,8100465.0,659.0,-19.0
2021-12-11,US_NC,52602.0,7644965.0,0.0,0.0
2021-09-16,US_GA,1461.0,5682508.0,29.0,-19.0
2022-03-16,US_PA,2829.0,10717480.0,7.0,-8.0
2022-04-10,US_NM,854.0,1825355.0,0.0,-10.0
2021-07-09,US_IL,11711.0,7619243.0,0.0,-24.0
2022-04-16,US_TX,8560.0,21076615.0,0.0,-41.0
2021-03-22,US_KY,22201.0,1220786.0,2.0,-30.0
2021-04-09,US_KY,28198.0,1570018.0,0.0,-20.0
2021-06-03,US_GA,1081.0,4237594.0,0.0,-16.0
2021-12-16,US_GA,9362.0,6389285.0,0.0,-9.0
2021-05-15,US_TX,76287.0,11790547.0,0.0,-8.0
2021-04-28,US_KY,6882.0,1814329.0,0.0,-11.0
2021-05-03,US_ID,3552.0,613819.0,0.0,-22.0
2021-12-01,US_FL,15085.0,15437535.0,0.0,-12.0
2021-03-04,US_CO,17994.0,972060.0,0.0,-19.0
2022-01-18,US_TX,59283.0,19834190.0,7.0,-17.0
2021-02-23,US_SC,4712.0,665137.0,33.0,-16.0
2021-11-29,US_IN,0.0,3737561.0,72.0,0.0
2021-08-29,US_MS,1377.0,1378311.0,0.0,-30.0
2021-03-28,US_AZ,42668.0,2072778.0,77.0,-9.0
2021-09-12,US_TX,29778.0,16921264.0,0.0,-22.0
2022-02-20,US_GA,0.0,6812247.0,0.0,0.0
2022-02-24,US_NM,2705.0,1800199.0,620.0,-22.0
2021-04-05,US_SD,2099.0,334448.0,0.0,-31.0
2022-03-10,US_TX,13485.0,20723606.0,11.0,-6.0
2021-02-28,US_OH,48199.0,1686825.0,0.0,-5.0
2022-01-08,US_IA,4489.0,2063763.0,0.0,-14.0
2021-10-19,US_IN,1390.0,3579357.0,8.0,-18.0
2021-10-05,US_MN,1270.0,3594949.0,15.0,-4.0
2022-01-27,US_TX,38585.0,20154012.0,17.0,-14.0
2021-11-06,US_KY,3324.0,2584844.0,0.0,-14.0
2021-06-30,US_OH,6238.0,5635230.0,1.0,-31.0
2021-01-20,US_KS,3855.0,105679.0,52.0,-13.0
2022-03-16,US_WV,203.0,1154492.0,2.0,-10.0
2021-04-28,US_VA,23705.0,3945339.0,3.0,-22.0
2021-11-16,US_TX,19254.0,18077170.0,8.0,-16.0
2021-08-18,US_TX,46938.0,15961307.0,52.0,-20.0
2021-11-01,US_AR,1274.0,1753015.0,1.0,-2.0
2021-10-28,US_KY,3790.0,2801213.0,2.0,-19.0
2022-02-24,US_WI,1013.0,4133936.0,2.0,-23.0
2021-03-16,US_IA,4639.0,755782.0,2.0,-10.0
2021-02-18,US_TX,11254.0,3071010.0,0.0,-61.0
2021-11-17,US_TX,19500.0,18096670.0,0.0,-1.0
2021-09-24,US_IA,1680.0,1823525.0,0.0,-20.0
2022-01-27,US_KY,2054.0,2880777.0,51.0,-14.0
2022-06-17,US_IN,0.0,4204702.0,3.0,-29.0
2021-02-07,US_IL,58112.0,1086599.0,-2.0,-6.0
2021-12-21,US_VA,8533.0,6669651.0,0.0,-35.0
2021-12-24,US_OH,0.0,7024797.0,45.0,-58.0
2022-03-28,US_ID,93.0,1084631.0,2.0,23.0
2021-09-02,US_MO,5779.0,3243829.0,13.0,-18.0
2021-08-12,US_GA,982.0,5103376.0,6.0,-16.0
2022-01-03,US_GA,0.0,6505193.0,0.0,-22.0
2021-07-10,US_KY,3910.0,2238997.0,0.0,-31.0
2021-10-19,US_IL,568.0,8801458.0,4.0,-25.0
2022-04-28,US_CA,9704.0,33048807.0,0.0,-13.0
2022-02-20,US_TX,0.0,20473981.0,0.0,7.0
2021-02-24,US_OH,0.0,1511089.0,4.0,-8.0
2022-03-09,US_MO,1165.0,4020590.0,7.0,4.0
2021-02-13,US_AR,4584.0,330146.0,3.0,-2.0
2021-06-18,US_IA,2693.0,1597859.0,0.0,-7.0
2021-12-03,US_MS,394.0,1609289.0,3.0,-12.0
2022-02-17,US_WV,985.0,1147113.0,2.0,-15.0
2022-02-16,US_MS,0.0,1742013.0,74.0,-15.0
2021-07-06,US_TN,4519.0,2911099.0,2.0,-18.0
2021-02-22,US_IL,24004.0,1766364.0,5.0,-33.0
2021-02-14,US_HI,3362.0,162945.0,0.0,-24.0
2022-02-07,US_FL,7712.0,16638144.0,51356.0,-5.0
2021-12-15,US_KY,0.0,2745974.0,81.0,-1.0
2022-01-10,US_AR,1624.0,1916302.0,27.0,-8.0
2021-09-15,US_VA,7650.0,5703726.0,33.0,-13.0
2021-02-21,US_CO,16210.0,817009.0,118.0,-9.0
2021-03-25,US_KY,22000.0,1271160.0,5.0,-20.0
2021-06-03,US_MO,4884.0,2602657.0,44.0,-39.0
2021-06-28,US_KS,1751.0,1428117.0,3.0,-18.0
2022-05-04,US_VA,2447.0,7317991.0,160.0,2.0
2021-10-07,US_KS,2164.0,1760787.0,0.0,-11.0
2021-10-29,US_GA,714.0,6020924.0,8.0,-7.0
2021-07-07,US_NE,33.0,1005758.0,0.0,-15.0
2021-02-20,US_FL,3087.0,2796210.0,215.0,-17.0
2021-09-22,US_IA,1666.0,1819943.0,48.0,-3.0
2022-02-17,US_SC,2998.0,3407743.0,15.0,-14.0
2021-09-16,US_IN,5796.0,3455386.0,13.0,-22.0
2022-05-07,US_TN,699.0,4249439.0,0.0,2.0
2022-01-21,US_MO,4571.0,3936984.0,107.0,-12.0
2021-06-10,US_WI,7792.0,3034090.0,2.0,-25.0
2021-10-13,US_VA,5175.0,5929541.0,139.0,-21.0
2022-01-03,US_WV,0.0,1109524.0,62.0,-35.0
2022-02-10,US_MO,1661.0,3984870.0,4.0,-1.0
2021-02-05,US_TN,22674.0,500458.0,5.0,-15.0
2021-07-02,US_TX,27642.0,14018426.0,4.0,-35.0
2022-03-17,US_GA,1556.0,6868790.0,0.0,-11.0
2022-01-28,US_TX,17852.0,20171864.0,4.0,-25.0
2022-04-28,US_TX,7343.0,21180304.0,0.0,-14.0
2021-03-18,US_MN,20328.0,1399649.0,46.0,-21.0
2021-08-05,US_MI,8880.0,5340334.0,0.0,-1.0
2022-04-11,US_ND,22.0,493306.0,0.0,-6.0
2021-09-04,US_NC,17453.0,5917739.0,0.0,-17.0
2021-11-01,US_UT,93.0,1960324.0,0.0,-22.0
2021-12-22,US_LA,3003.0,2646513.0,35.0,-21.0
2021-07-07,US_TX,22568.0,14123333.0,11.0,-43.0
2022-03-27,US_VA,1603.0,7251725.0,0.0,-10.0
2021-03-19,US_GA,3168.0,1777288.0,64.0,-20.0
2021-06-21,US_IL,18257.0,7389867.0,1.0,-26.0
2021-11-02,US_IL,8279.0,8333463.0,3.0,6.0
2021-04-18,US_GA,32384.0,3443914.0,7.0,4.0
2021-04-09,US_IA,25796.0,1124442.0,115.0,-4.0
2021-10-01,US_OH,6957.0,6347015.0,133.0,-13.0
2021-12-23,US_TX,34170.0,19222170.0,1.0,-35.0
2021-10-26,US_MO,2108.0,3466766.0,3.0,-6.0
2022-05-09,US_NC,1663.0,8853395.0,0.0,-10.0
2022-05-08,US_GA,204.0,6948681.0,0.0,-10.0
2021-02-04,US_OK,10024.0,382044.0,26.0,-12.0
2022-05-03,US_CA,3606.0,33096715.0,31.0,-21.0
2021-08-22,US_MO,8331.0,3179908.0,0.0,-18.0
2022-01-07,US_VA,5377.0,6797050.0,107.0,-11.0
2021-01-24,US_OK,15968.0,279283.0,10.0,-12.0
2022-05-07,US_OK,1047.0,2816270.0,0.0,-2.0
2021-10-08,US_LA,3777.0,2429690.0,29.0,-31.0
2022-04-29,US_TX,8889.0,21189193.0,1.0,-10.0
2021-04-11,US_TX,260075.0,9143541.0,0.0,-19.0
2022-03-03,US_NE,291.0,1342805.0,1.0,-9.0
2021-08-11,US_TX,48724.0,15548515.0,-1.0,-20.0
2021-12-14,US_IN,1687.0,3828126.0,37.0,-10.0
2022-03-28,US_NC,2164.0,8707755.0,0.0,7.0
2021-03-22,US_TX,69651.0,6390503.0,0.0,-12.0
2022-02-27,US_ME,0.0,1197813.0,1.0,1.0
2021-03-21,US_TN,38307.0,1432648.0,0.0,-3.0
2021-06-28,US_TX,21550.0,13908684.0,0.0,-30.0
2021-11-10,US_KY,3661.0,2599466.0,2.0,-5.0
2021-12-07,US_GA,20007.0,6326495.0,0.0,-10.0
2022-01-15,US_MN,0.0,4083346.0,0.0,-4.0
2022-04-01,US_PR,38.0,3065809.0,5.0,-5.0
2021-06-18,US_GA,807.0,4454138.0,3.0,-30.0
2021-09-28,US_KS,0.0,1736490.0,0.0,-24.0
2022-03-13,US_OK,112.0,2777286.0,0.0,-12.0
2021-12-13,US_NC,7273.0,7663437.0,14.0,-6.0
2022-01-23,US_WI,3895.0,4076895.0,0.0,-10.0
2021-02-28,US_MN,53104.0,941537.0,8.0,-16.0
2021-08-05,US_AL,4378.0,2168426.0,13.0,-14.0
2021-04-27,US_TX,52899.0,10849586.0,7.0,-24.0
2021-03-24,US_NC,55322.0,2726114.0,10.0,-15.0
2021-10-05,US_AL,1501.0,2597448.0,29.0,-7.0
2022-05-03,US_WI,931.0,4183035.0,11.0,13.0
2021-07-30,US_KS,4880.0,1548703.0,3.0,-30.0
2021-03-01,US_TN,24523.0,903477.0,4.0,-5.0
2021-06-20,US_GA,691.0,4455785.0,9.0,-1.0
2021-05-24,US_MI,17112.0,4768024.0,5.0,-32.0
2021-07-10,US_AL,3374.0,1988956.0,3.0,-9.0
2021-04-02,US_MI,63275.0,2978177.0,20.0,-45.0
2021-06-11,US_MN,126.0,3125093.0,0.0,-12.0
2022-05-05,US_ND,0.0,494457.0,0.0,-6.0
2021-11-05,US_TN,2917.0,3743419.0,0.0,-8.0
2022-04-30,US_IN,767.0,4135482.0,40.0,6.0
2021-11-24,US_TX,71589.0,18474428.0,0.0,-29.0
2021-05-14,US_TX,50541.0,11714260.0,0.0,-30.0
2021-01-20,US_MO,4074.0,193867.0,0.0,-8.0
2021-02-19,US_OH,88834.0,1432292.0,105.0,-18.0
2022-01-23,US_TX,18368.0,20069526.0,113.0,-33.0
2021-03-30,US_TX,124976.0,7336199.0,0.0,-14.0
2021-02-07,US_GA,24592.0,912189.0,37.0,-20.0
2022-04-24,US_SC,248.0,3464187.0,0.0,-19.0
2021-11-07,US_MO,6779.0,3519135.0,0.0,-22.0
2021-08-11,US_TX,48724.0,15548515.0,10.0,-28.0
2021-03-14,US_GA,114025.0,1662522.0,3.0,-18.0
2022-01-25,US_TX,15630.0,20098337.0,28.0,-14.0
2022-03-06,US_TX,675.0,20674730.0,0.0,-8.0
2021-03-08,US_MI,30814.0,1789580.0,25.0,-20.0
2021-04-08,US_OK,15975.0,1351773.0,0.0,-18.0
2021-12-31,US_PA,0.0,10015911.0,93.0,-58.0
2021-10-20,US_MN,2634.0,3638137.0,14.0,-32.0
2021-02-17,US_TX,21970.0,3059756.0,0.0,-66.0
2021-06-16,US_AR,2083.0,1231211.0,4.0,-15.0
2021-06-01,US_NY,44104.0,10871605.0,30.0,-19.0
2021-06-22,US_NC,2544.0,4691299.0,0.0,-17.0
2021-04-06,US_TX,119080.0,8370495.0,-1.0,-18.0
2021-11-15,US_TX,10495.0,18057916.0,0.0,3.0
2022-03-07,US_WA,87.0,6082479.0,0.0,-12.0
2022-04-04,US_IA,49.0,2134584.0,0.0,-4.0
2021-04-06,US_MO,3770.0,1753880.0,0.0,-16.0
2021-05-29,US_MN,11739.0,3054435.0,338.0,-13.0
2022-01-17,US_PA,0.0,10291776.0,241.0,-49.0
2021-12-23,US_TX,34170.0,19222170.0,6.0,-41.0
2021-10-07,US_TN,3153.0,3630783.0,3.0,5.0
2021-06-29,US_TX,27186.0,13935870.0,37.0,-29.0
2021-04-26,US_OK,3221.0,1506745.0,0.0,-11.0
2021-07-20,US_PA,0.0,8232912.0,0.0,-31.0
2021-03-15,US_TX,91673.0,5509231.0,0.0,-9.0
2021-04-04,US_WI,41160.0,2031543.0,11.0,-14.0
2021-02-13,US_VA,21957.0,993156.0,0.0,-28.0
2021-10-03,US_GA,749.0,5848983.0,0.0,-32.0
2021-10-23,US_GA,809.0,5988571.0,0.0,-16.0
2021-07-05,US_MI,0.0,5154933.0,0.0,-52.0
2022-04-01,US_TX,9876.0,20923175.0,0.0,-15.0
2022-03-12,US_FL,3306.0,16816447.0,0.0,-9.0
2021-07-16,US_WY,441.0,235122.0,0.0,-25.0
2021-07-26,US_TX,35971.0,14733626.0,0.0,-27.0
2021-11-17,US_IA,4345.0,1938358.0,92.0,-21.0
2021-08-20,US_NE,157.0,1087855.0,0.0,-8.0
